,feature_asym,importance_mean,importance_std,mae_baseline
0,pair_id,0.16969681674169348,0.0009806603581839146,0.045006862581127176
1,date,0.0,0.0,0.045006862581127176
2,new_cases_per_million_i,0.03524387361121252,0.0006646582417635312,0.045006862581127176
3,new_deaths_per_million_i,0.004779552847166801,0.0002267782189304639,0.045006862581127176
4,new_cases_per_million_j,0.0065392265545973025,0.00030104969882235384,0.045006862581127176
5,new_deaths_per_million_j,0.01673201749123533,0.0003744647685749754,0.045006862581127176
6,c1_schoolclosing_i,0.0240815444486307,0.0004952249720617303,0.045006862581127176
7,c1_schoolclosing_j,0.02827015686070137,0.0005812834615358773,0.045006862581127176
8,c2_workplaceclosing_i,0.010137565719219005,0.00017076449800877843,0.045006862581127176
9,c2_workplaceclosing_j,0.011254074254252414,0.0001977465274376382,0.045006862581127176
10,c3_cancel_events_i,0.02261657452711257,0.00022623440842073575,0.045006862581127176
11,c3_cancel_events_j,0.022308577773526208,0.0002573545181717585,0.045006862581127176
12,c4_restr_gather_i,0.011850282076047814,0.00027360521741324296,0.045006862581127176
13,c4_restr_gather_j,0.016836918158903025,0.00033507451763265184,0.045006862581127176
14,c5_closepublictransport_i,0.01636417040568822,0.00035754476315533044,0.045006862581127176
15,c5_closepublictransport_j,0.01290315804476635,0.0002970297023943994,0.045006862581127176
16,c6_stay_home_i,0.016508367524718976,0.0002647380958793138,0.045006862581127176
17,c6_stay_home_j,0.011786234939503365,0.00022775880396710233,0.045006862581127176
18,c7_restr_internal_move_i,0.03616820484313128,0.0005400292061977435,0.045006862581127176
19,c7_restr_internal_move_j,0.01726586563046591,0.000253476749328072,0.045006862581127176
20,c8_int_trvl_controls_i,0.008803006519186755,0.00020327314037067476,0.045006862581127176
21,c8_int_trvl_controls_j,0.016137150771626467,0.00026103911785526284,0.045006862581127176
22,h2_testingpolicy_i,0.019160177684887078,0.0002805857759537228,0.045006862581127176
23,h2_testingpolicy_j,0.008464450343660359,0.000121045759261441,0.045006862581127176
24,h3_contacttracing_i,0.020270669374682797,0.0002708178204829268,0.045006862581127176
25,h3_contacttracing_j,0.00935734498557311,0.00027901183493834054,0.045006862581127176
26,new_cases_per_million_i_7,0.026488390466531835,0.0006273917742742748,0.045006862581127176
27,new_deaths_per_million_i_7,0.008957282927592545,0.00018165787259025732,0.045006862581127176
28,new_cases_per_million_j_7,0.007272008132400015,0.000215359152807507,0.045006862581127176
29,new_deaths_per_million_j_7,0.023985240098534217,0.00029146082288083585,0.045006862581127176
30,new_cases_per_million_i_14,0.013773980189023049,0.00023692868731564477,0.045006862581127176
31,new_deaths_per_million_i_14,0.008434100080064691,0.00011730704670135789,0.045006862581127176
32,new_cases_per_million_j_14,0.0033703105358003278,0.0001233665811933335,0.045006862581127176
33,new_deaths_per_million_j_14,0.016385274641633384,0.0002777276026000443,0.045006862581127176
