,feature_asym,importance_mean,importance_std,mae_baseline
0,pair_id,0.2270929893334495,0.0013183739805035597,0.01749906418847914
1,date,0.17544662803550493,0.0011771861520221863,0.01749906418847914
2,new_cases_per_million_i,0.01926512496773361,0.00035787904054173893,0.01749906418847914
3,new_deaths_per_million_i,0.009219903006347684,8.024617093788204e-05,0.01749906418847914
4,new_cases_per_million_j,0.007724331816940613,0.0001705267882522707,0.01749906418847914
5,new_deaths_per_million_j,0.0103668652681092,0.00012558078199046818,0.01749906418847914
6,Component_0_i,0.028714935186250335,0.00017393741314526947,0.01749906418847914
7,Component_1_i,0.014282854204603516,0.00019467645919752196,0.01749906418847914
8,Component_0_j,0.052937830813456946,0.00048220814088482104,0.01749906418847914
9,Component_1_j,0.005090904352875682,0.00013657603558998803,0.01749906418847914
