,feature_asym,importance_mean,importance_std,mae_baseline
0,pair_id,0.20390426543198323,0.001009096155221516,0.05064791902756581
1,date,0.0,0.0,0.05064791902756581
2,new_cases_per_million_i,0.06918223350965033,0.0009582404703232977,0.05064791902756581
3,new_deaths_per_million_i,0.04410494830029581,0.000482484082345266,0.05064791902756581
4,new_cases_per_million_j,0.026335767634384267,0.0007819796398435527,0.05064791902756581
5,new_deaths_per_million_j,0.0431799434480066,0.000621736637105691,0.05064791902756581
6,Component_0_i,0.09830066872280033,0.0008859650006686372,0.05064791902756581
7,Component_1_i,0.05623349011301434,0.0007977669020695239,0.05064791902756581
8,Component_0_j,0.10486080279449164,0.0009312532762799589,0.05064791902756581
9,Component_1_j,0.05203845024075511,0.0007755916021500034,0.05064791902756581
