,feature_asym,importance_mean,importance_std,mae_baseline
0,pair_id,0.19196239454547173,0.00114873965490792,0.01835849719779369
1,date,0.11595062442382498,0.0011923335802805112,0.01835849719779369
2,new_cases_per_million_i,0.009399827901682523,0.0002005446784668443,0.01835849719779369
3,new_deaths_per_million_i,0.0020178208938966607,6.139816832982349e-05,0.01835849719779369
4,new_cases_per_million_j,0.002589824306513433,7.329342479041414e-05,0.01835849719779369
5,new_deaths_per_million_j,0.0015438636572394787,5.987654616710591e-05,0.01835849719779369
6,c1_schoolclosing_i,0.008671306614412354,0.00020361009795535328,0.01835849719779369
7,c1_schoolclosing_j,0.018157135998056368,0.0001824908814217092,0.01835849719779369
8,c2_workplaceclosing_i,0.0031418140594889317,9.231610007764469e-05,0.01835849719779369
9,c2_workplaceclosing_j,0.006967377367793586,7.342429971606624e-05,0.01835849719779369
10,c3_cancel_events_i,0.0108641420352515,0.0001746894880149633,0.01835849719779369
11,c3_cancel_events_j,0.01958391277555608,0.0001637468163015612,0.01835849719779369
12,c4_restr_gather_i,0.008816273280167281,0.00013914751243883315,0.01835849719779369
13,c4_restr_gather_j,0.005961723225150127,0.0001225376553858266,0.01835849719779369
14,c5_closepublictransport_i,0.005855004193662304,9.194108966791893e-05,0.01835849719779369
15,c5_closepublictransport_j,0.008576352712643166,0.00012783439769112684,0.01835849719779369
16,c6_stay_home_i,0.008645667943714578,0.00013326243410126507,0.01835849719779369
17,c6_stay_home_j,0.013668230557405847,0.00016928414163924283,0.01835849719779369
18,c7_restr_internal_move_i,0.022666745274629193,0.00039136069610228534,0.01835849719779369
19,c7_restr_internal_move_j,0.015304200724786226,0.0001797104612192363,0.01835849719779369
20,c8_int_trvl_controls_i,0.007143111633717007,7.867294795346282e-05,0.01835849719779369
21,c8_int_trvl_controls_j,0.005989998777654813,5.105842932228446e-05,0.01835849719779369
22,h2_testingpolicy_i,0.014061314258800736,0.00010704889263189721,0.01835849719779369
23,h2_testingpolicy_j,0.007994329815144929,8.077712478819271e-05,0.01835849719779369
24,h3_contacttracing_i,0.008964602609392948,0.00019547311365671248,0.01835849719779369
25,h3_contacttracing_j,0.004680810727697322,0.00012022425400917275,0.01835849719779369
26,new_cases_per_million_i_7,0.0054421612927774655,0.0001423318787944472,0.01835849719779369
27,new_deaths_per_million_i_7,0.0015519172931882184,3.802922885149814e-05,0.01835849719779369
28,new_cases_per_million_j_7,0.0023854578136818074,3.7490557058748815e-05,0.01835849719779369
29,new_deaths_per_million_j_7,0.003100245731386373,5.659580365723288e-05,0.01835849719779369
30,new_cases_per_million_i_14,0.0037995010510624887,0.00010616717036422327,0.01835849719779369
31,new_deaths_per_million_i_14,0.00207260874019849,6.0646094570586925e-05,0.01835849719779369
32,new_cases_per_million_j_14,0.002505170118881983,2.494284791720231e-05,0.01835849719779369
33,new_deaths_per_million_j_14,0.003303034225145704,8.585428612695731e-05,0.01835849719779369
