,feature_asym,importance_mean,importance_std,mae_baseline
0,pair_id,0.05964861027962792,0.0005366226391319204,0.06572655666775386
1,date,0.0031385611316913616,5.1486420785586416e-05,0.06572655666775386
2,new_cases_per_million_i,0.001116056629477369,8.363128765447186e-05,0.06572655666775386
3,new_deaths_per_million_i,0.004038520893155836,7.798136569357583e-05,0.06572655666775386
4,new_cases_per_million_j,0.004541127640547879,0.00011255897723776634,0.06572655666775386
5,new_deaths_per_million_j,0.006025526339856183,0.000229594904907496,0.06572655666775386
6,c1_schoolclosing_i,0.0224654876127865,0.0005295274487343117,0.06572655666775386
7,c1_schoolclosing_j,0.013484813572685555,0.00023549759451304682,0.06572655666775386
8,c2_workplaceclosing_i,0.005334521816044493,8.182255017883468e-05,0.06572655666775386
9,c2_workplaceclosing_j,0.003269607936953553,7.010279143093367e-05,0.06572655666775386
10,c3_cancel_events_i,0.008072156594492733,0.00016223432202981463,0.06572655666775386
11,c3_cancel_events_j,0.018509685148567954,0.00019968988553083515,0.06572655666775386
12,c4_restr_gather_i,0.016945102545380314,0.0003083687072707036,0.06572655666775386
13,c4_restr_gather_j,0.02603272218726708,0.00043315672910931743,0.06572655666775386
14,c5_closepublictransport_i,0.004044108425450758,7.967240621922727e-05,0.06572655666775386
15,c5_closepublictransport_j,0.004154568408063925,6.91642630697434e-05,0.06572655666775386
16,c6_stay_home_i,0.008899827313286292,0.00019494987654269144,0.06572655666775386
17,c6_stay_home_j,0.026346616127640665,0.0003334043220589899,0.06572655666775386
18,c7_restr_internal_move_i,0.009017192618719439,0.000151152846749835,0.06572655666775386
19,c7_restr_internal_move_j,0.004752546537789089,9.160744277920935e-05,0.06572655666775386
20,c8_int_trvl_controls_i,0.012717771706860203,0.00018886579553595122,0.06572655666775386
21,c8_int_trvl_controls_j,0.004036261136631576,0.00014266521114499037,0.06572655666775386
22,h2_testingpolicy_i,0.02818943118208218,0.00042149028629221726,0.06572655666775386
23,h2_testingpolicy_j,0.003081261910440003,7.383668459576621e-05,0.06572655666775386
24,h3_contacttracing_i,0.014855913584604136,0.00023522667392108802,0.06572655666775386
25,h3_contacttracing_j,0.0047324365935993915,0.00016635344500488548,0.06572655666775386
26,new_cases_per_million_i_7,0.0013252786604321539,3.2216644409605014e-05,0.06572655666775386
27,new_deaths_per_million_i_7,0.003793623883692335,0.00013532145353319208,0.06572655666775386
28,new_cases_per_million_j_7,0.007331316146299045,0.0002290960408467934,0.06572655666775386
29,new_deaths_per_million_j_7,0.0034939975816385234,0.00016692723725413144,0.06572655666775386
30,new_cases_per_million_i_14,0.005187434564430911,8.459217538300676e-05,0.06572655666775386
31,new_deaths_per_million_i_14,0.0036465855047812983,7.291575794759614e-05,0.06572655666775386
32,new_cases_per_million_j_14,0.0038605350266787295,8.22336461143103e-05,0.06572655666775386
33,new_deaths_per_million_j_14,0.0042408741774296365,0.00016493073928841798,0.06572655666775386
