,feature_asym,importance_mean,importance_std,mae_baseline
0,pair_id,0.0,0.0,0.0
1,date,0.2650379588694494,0.0011641763525224293,0.0
2,new_cases_per_million_i,0.028332811819426696,0.00015377705213265295,0.0
3,new_deaths_per_million_i,0.033609547197370665,0.0001951196285426112,0.0
4,new_cases_per_million_j,0.0283367739209623,0.00014123955944793135,0.0
5,new_deaths_per_million_j,0.03364784517455944,0.00013960008932159952,0.0
6,c1_schoolclosing_i,0.062378099832970414,0.0004931946719516367,0.0
7,c1_schoolclosing_j,0.06254656385108044,0.0003849865378734844,0.0
8,c2_workplaceclosing_i,0.055267074151576334,0.00015444677958832576,0.0
9,c2_workplaceclosing_j,0.055119657788313146,0.00017054742731903682,0.0
10,c3_cancel_events_i,0.056737828956766254,0.00032456911172768177,0.0
11,c3_cancel_events_j,0.05678045597626474,0.000276672511495234,0.0
12,c4_restr_gather_i,0.053801906178705027,0.00021128962445413814,0.0
13,c4_restr_gather_j,0.05386425557307557,0.0002448125655575201,0.0
14,c5_closepublictransport_i,0.045584475640769034,0.00035688931170896093,0.0
15,c5_closepublictransport_j,0.045530489617909196,0.00031141292957513985,0.0
16,c6_stay_home_i,0.054697114424124824,0.0002645521725316375,0.0
17,c6_stay_home_j,0.054818803059387355,0.00026541297221418684,0.0
18,c7_restr_internal_move_i,0.06671612664246511,0.00045745882146843727,0.0
19,c7_restr_internal_move_j,0.06653954179324642,0.000565852709023627,0.0
20,c8_int_trvl_controls_i,0.046794396821290496,0.00019183302565621349,0.0
21,c8_int_trvl_controls_j,0.04660960479451848,0.00017517886617481664,0.0
22,h2_testingpolicy_i,0.05163842150575256,0.0002901284633587452,0.0
23,h2_testingpolicy_j,0.05168430520997595,0.00018190927854705089,0.0
24,h3_contacttracing_i,0.04993857300700748,0.0002597471979999411,0.0
25,h3_contacttracing_j,0.04989076397542529,0.0002559070120391253,0.0
