,feature_asym,importance_mean,importance_std,mae_baseline
0,pair_id,0.06593330828963131,0.0005129415789626308,0.060977496320176884
1,date,0.0,0.0,0.060977496320176884
2,new_cases_per_million_i,0.0012430745641960929,2.0908114728575334e-05,0.060977496320176884
3,new_deaths_per_million_i,0.005045696973858134,0.00010866416197649429,0.060977496320176884
4,new_cases_per_million_j,0.005741595998785096,0.00016071290085289193,0.060977496320176884
5,new_deaths_per_million_j,0.006736514047089769,0.00015359127366579685,0.060977496320176884
6,c1_schoolclosing_i,0.023880511441061767,0.00040916639835764064,0.060977496320176884
7,c1_schoolclosing_j,0.013274345723394998,0.00020997242355419072,0.060977496320176884
8,c2_workplaceclosing_i,0.005643944750146168,0.0001511804603304254,0.060977496320176884
9,c2_workplaceclosing_j,0.003066579601681109,4.68335448388306e-05,0.060977496320176884
10,c3_cancel_events_i,0.010672841869056763,0.0002408794535140449,0.060977496320176884
11,c3_cancel_events_j,0.01849382750180011,0.00035353664320689795,0.060977496320176884
12,c4_restr_gather_i,0.017864942691548365,0.00019266019577899768,0.060977496320176884
13,c4_restr_gather_j,0.027255434350183776,0.0004232485401769523,0.060977496320176884
14,c5_closepublictransport_i,0.004475318728142504,0.0001528872468144539,0.060977496320176884
15,c5_closepublictransport_j,0.004134360301018845,0.00011040558597059604,0.060977496320176884
16,c6_stay_home_i,0.008833634988455972,0.00020102957532365455,0.060977496320176884
17,c6_stay_home_j,0.02619995531568912,0.00031409082489534056,0.060977496320176884
18,c7_restr_internal_move_i,0.009792900930006792,0.00010718821772431551,0.060977496320176884
19,c7_restr_internal_move_j,0.0049142725554400775,0.00011550364697494068,0.060977496320176884
20,c8_int_trvl_controls_i,0.012860575850366013,0.0002503156352895363,0.060977496320176884
21,c8_int_trvl_controls_j,0.004754802154774865,9.207793520712381e-05,0.060977496320176884
22,h2_testingpolicy_i,0.028709018988077338,0.0004196672506390953,0.060977496320176884
23,h2_testingpolicy_j,0.003946487677169504,5.573899216246106e-05,0.060977496320176884
24,h3_contacttracing_i,0.015250183323189592,0.00020554993108412963,0.060977496320176884
25,h3_contacttracing_j,0.004856564817931457,0.0001438572278235087,0.060977496320176884
26,new_cases_per_million_i_7,0.002027324672924072,4.201250685969727e-05,0.060977496320176884
27,new_deaths_per_million_i_7,0.004374296873705083,8.622054275996714e-05,0.060977496320176884
28,new_cases_per_million_j_7,0.007297751090404103,0.00014958436161581392,0.060977496320176884
29,new_deaths_per_million_j_7,0.003976906048054676,0.00010339307087221022,0.060977496320176884
30,new_cases_per_million_i_14,0.005544085021077257,9.084965279744002e-05,0.060977496320176884
31,new_deaths_per_million_i_14,0.003745016449720888,0.00012510627373274352,0.060977496320176884
32,new_cases_per_million_j_14,0.004511822044310131,0.00011289202519556825,0.060977496320176884
33,new_deaths_per_million_j_14,0.005914184491248332,0.00014437731344721038,0.060977496320176884
