,feature_asym,importance_mean,importance_std,mae_baseline
0,pair_id,0.10132117797309956,0.0010970440918810424,0.154020357736996
1,date,0.0,0.0,0.154020357736996
2,new_cases_per_million_i,0.0008942604999159943,0.00013627512265240274,0.154020357736996
3,new_deaths_per_million_i,-0.0003425322511767026,9.351819563188697e-05,0.154020357736996
4,new_cases_per_million_j,0.0018289824323673403,0.00013894659975063976,0.154020357736996
5,new_deaths_per_million_j,0.007637028281633399,0.00024127631982435083,0.154020357736996
6,c1_schoolclosing_i,0.040935393332064335,0.0008400170495378686,0.154020357736996
7,c1_schoolclosing_j,0.03514864988495756,0.0007480444805367265,0.154020357736996
8,c2_workplaceclosing_i,0.0012640140959915835,9.94810228825326e-05,0.154020357736996
9,c2_workplaceclosing_j,-0.00016842935431519158,7.323137148473017e-05,0.154020357736996
10,c3_cancel_events_i,0.0017994428081373665,0.00012423916995392238,0.154020357736996
11,c3_cancel_events_j,0.012212036489675901,0.0003394679763154876,0.154020357736996
12,c4_restr_gather_i,0.0028951439206018476,0.00021350566442877492,0.154020357736996
13,c4_restr_gather_j,0.000692823525986952,0.0001779344370748284,0.154020357736996
14,c5_closepublictransport_i,0.00634114185798682,0.0003855969994860292,0.154020357736996
15,c5_closepublictransport_j,0.004111757449490566,0.00017217572219514055,0.154020357736996
16,c6_stay_home_i,0.010068419586542874,0.00022862764861134743,0.154020357736996
17,c6_stay_home_j,0.010264236428179188,0.00039784203398316847,0.154020357736996
18,c7_restr_internal_move_i,0.001279517956265397,0.00015711045957670798,0.154020357736996
19,c7_restr_internal_move_j,0.0011532045586179318,0.00017635647449027933,0.154020357736996
20,c8_int_trvl_controls_i,0.007254277160219302,0.0002986256222685872,0.154020357736996
21,c8_int_trvl_controls_j,0.0009887312848503526,0.00013129441569156272,0.154020357736996
22,h2_testingpolicy_i,0.014162843514811577,0.000217340470972282,0.154020357736996
23,h2_testingpolicy_j,0.0009570794826024853,8.02904309723235e-05,0.154020357736996
24,h3_contacttracing_i,0.013960730681443967,0.0003198176283974974,0.154020357736996
25,h3_contacttracing_j,0.0018138305389958725,0.00010644140550998135,0.154020357736996
26,new_cases_per_million_i_7,0.00016166066184243323,0.00010124933201931882,0.154020357736996
27,new_deaths_per_million_i_7,0.0009658291887090775,7.854800500179243e-05,0.154020357736996
28,new_cases_per_million_j_7,0.010033929467362937,0.0001778943966941988,0.154020357736996
29,new_deaths_per_million_j_7,0.005112183800144682,0.00028185336062854253,0.154020357736996
30,new_cases_per_million_i_14,-7.988705042565047e-05,6.525645860941499e-06,0.154020357736996
31,new_deaths_per_million_i_14,-0.0002225442701699637,9.709709433275787e-05,0.154020357736996
32,new_cases_per_million_j_14,0.004508963307050281,9.290267872695767e-05,0.154020357736996
33,new_deaths_per_million_j_14,-0.00017885796151058953,4.3826776309222814e-05,0.154020357736996
