,feature_asym,importance_mean,importance_std,mae_baseline
0,pair_id,0.13393663045857768,0.000576274439259687,0.0
1,date,0.05185005232541852,0.0006458543161600362,0.0
2,new_cases_per_million_i,0.0038970587560466534,6.335255442120395e-05,0.0
3,new_deaths_per_million_i,0.004656152930969633,7.065770352509733e-05,0.0
4,new_cases_per_million_j,0.0040380754801757745,0.00011115186614968968,0.0
5,new_deaths_per_million_j,0.005444448260457593,8.647807112126965e-05,0.0
6,c1_schoolclosing_i,0.011417830416573686,0.00025224292867338376,0.0
7,c1_schoolclosing_j,0.010161027332830464,0.00014592708648647216,0.0
8,c2_workplaceclosing_i,0.006432051377859137,0.00018389323711178273,0.0
9,c2_workplaceclosing_j,0.007760905582640971,0.0001275023973207604,0.0
10,c3_cancel_events_i,0.016513762993362123,0.00022869488050052987,0.0
11,c3_cancel_events_j,0.011467219234409978,0.00018209189407579655,0.0
12,c4_restr_gather_i,0.010081611474587457,0.0001691763116937039,0.0
13,c4_restr_gather_j,0.009218048532973089,0.00013219818981706014,0.0
14,c5_closepublictransport_i,0.005165348417174144,9.556829632392645e-05,0.0
15,c5_closepublictransport_j,0.004704038187345214,9.277867288223395e-05,0.0
16,c6_stay_home_i,0.005877853857515244,9.324836655700736e-05,0.0
17,c6_stay_home_j,0.005896670782929602,0.00012569847954448457,0.0
18,c7_restr_internal_move_i,0.014291623094214046,0.00024920818951055905,0.0
19,c7_restr_internal_move_j,0.011417640036965987,0.00015974672141951603,0.0
20,c8_int_trvl_controls_i,0.004000063611841587,4.661468737703222e-05,0.0
21,c8_int_trvl_controls_j,0.005059314954651798,8.041890168076667e-05,0.0
22,h2_testingpolicy_i,0.004886897831900047,0.00010976008283247377,0.0
23,h2_testingpolicy_j,0.0039924044919328406,4.825352850629774e-05,0.0
24,h3_contacttracing_i,0.00507910655630964,0.00012435057538473247,0.0
25,h3_contacttracing_j,0.005698736353404529,0.00010829569128744744,0.0
26,new_cases_per_million_i_7,0.003800336063763291,9.432924153421644e-05,0.0
27,new_deaths_per_million_i_7,0.004579596338515229,7.437534274584488e-05,0.0
28,new_cases_per_million_j_7,0.0038340580254841586,0.00011737863622141278,0.0
29,new_deaths_per_million_j_7,0.005173317864819599,8.968582156329833e-05,0.0
30,new_cases_per_million_i_14,0.003973648968510217,8.258562536585428e-05,0.0
31,new_deaths_per_million_i_14,0.004876203484324729,8.205268729698374e-05,0.0
32,new_cases_per_million_j_14,0.0039297144073541556,9.795344799934177e-05,0.0
33,new_deaths_per_million_j_14,0.005264709815416262,6.735563479325326e-05,0.0
